"Id","Title","Time","Description","Link"
"201","Feel bloated after breakfast? These tips will help","1660105808000","","https://indianexpress.com/article/lifestyle/health/tips-to-avoid-bloating-post-breakfast-8079366/"
"202","When Ashton Kutcher’s autoimmune disorder left him with vision and hearing problems","1660058449000","","https://indianexpress.com/article/lifestyle/health/ashton-kutcher-autoimmune-disorder-vision-hearing-problems-vasculitis-8080963/"
"203","You must avoid coffee if…","1660050057000","","https://indianexpress.com/article/lifestyle/health/is-coffee-bad-for-you-weve-got-the-deets-8008828/"
"204","Climate change may increase mortality rate due to excess heat by six times: Lancet study","1660048246000","","https://indianexpress.com/article/lifestyle/health/climate-change-mortality-rate-excess-heat-by-six-times-lancet-study-8080080/"
"205","UK couple conceives and births ‘triplets’ in four-year span: IVF experts explain the science behind it","1660044644000","","https://indianexpress.com/article/lifestyle/health/uk-couple-conceives-births-triplets-ivf-experts-science-pregnnacy-embryo-freezing-8078422/"
"206","Is soya chaap a good source of protein?","1660031443000","","https://indianexpress.com/article/lifestyle/health/non-vegetarian-alternative-soya-chaap-high-on-protein-healthy-maida-8077410/"
"207","Decoding the link between perfumes and PCOS","1660019421000","","https://indianexpress.com/article/lifestyle/health/pcos-hormones-women-perfumes-fragrances-triclosan-8072993/"
"208","Five reasons why you should replace regular oil with avocado oil","1659948037000","","https://indianexpress.com/article/lifestyle/health/replace-regular-oil-with-avocado-oil-7991532/"
"209","Drinking this much alcohol can make you drunk","1659942021000","","https://indianexpress.com/article/lifestyle/health/heavy-binge-drinking-getting-drunk-health-quantity-age-gender-effects-8044437/"
"210","Experts decode the link between long Covid and lower sex drive","1659936007000","","https://indianexpress.com/article/lifestyle/health/study-lower-sex-drive-libido-long-covid-62-symptoms-study-treatment-8054806/"
"211","What your morning appetite says about your metabolism","1659930030000","","https://indianexpress.com/article/lifestyle/health/morning-appetite-metabolism-hunger-digestion-8061119/"
"212","There’s just one drug to treat monkeypox. Good luck getting it!","1659885646000","","https://indianexpress.com/article/lifestyle/health/one-drug-treat-monkeypox-treatment-tpoxx-nyt-new-york-times-8076682/"
"213","Want to lose weight and boost immunity? Try this special drink with Indian spices","1659882637000","","https://indianexpress.com/article/lifestyle/health/boost-immunity-weight-loss-simple-water-recipe-ajwain-saunf-jeera-8029601/"
"214","‘Early intervention through counselling in educational institutions is the key’: Prof Vikram Patel","1659825944000","","https://indianexpress.com/article/lifestyle/health/early-intervention-through-counselling-in-educational-institutions-is-the-key-prof-vikram-patel-8075624/"
"215","Sharing bed with your partner can improve sleep and mental health, says study","1659799238000","","https://indianexpress.com/article/lifestyle/health/sharing-bed-with-partner-improve-sleep-mental-health-study-7978548/"
"216","Doctors warn against viral TikTok trend ‘vabbing’; here’s what it means and why you mustn’t do it","1659709847000","","https://indianexpress.com/article/lifestyle/health/doctors-viral-tiktok-trend-vabbing-health-vagina-women-perfume-odour-fragrance-8073034/"
"217","Health care is responsible for seven per cent of our carbon emissions and there are safe and easy ways this can be reduced","1659708031000","","https://indianexpress.com/article/lifestyle/health/healthcare-responsible-seven-per-cent-carbon-emissions-ways-reduce-8069846/"
"218","Does marital status play a role in the treatment of women diagnosed with gynaecological infections? Here’s what doctors say","1659699029000","","https://indianexpress.com/article/lifestyle/health/women-sexual-health-marriage-obstetrician-gynecologists-std-pelvic-inflammation-8029950/"
"219","Expert shares health warnings women should be aware of in their 30s","1659691836000","","https://indianexpress.com/article/lifestyle/health/women-30s-age-health-warnings-signs-tips-8070151/"
"220","Here’s how mothers can increase their lactation supply","1659685836000","","https://indianexpress.com/article/lifestyle/health/world-breastfeeding-week-increase-lactation-milk-supply-food-items-8070301/"
"221","1 in 8 SARS-CoV-2 patients develop long COVID symptoms: Lancet study","1659681012000","","https://indianexpress.com/article/lifestyle/health/cov-2-patients-long-covid-symptoms-study-8072020/"
"222","Breastfeeding Awareness Week: How long should you breastfeed your baby?","1659673854000","","https://indianexpress.com/article/lifestyle/health/breastfeeding-awareness-week-how-long-should-you-breastfeed-baby-8065548/"
"223","World Lung Cancer Day: ‘Tobacco damages lung tissue, smokers over 50 must get scans’","1659652771000","","https://indianexpress.com/article/lifestyle/health/world-lung-cancer-day-tobacco-damages-lung-tissue-smokers-over-50-must-get-scans-8071670/"
"224","Why you should always keep your AC temperature at 24-25 degrees Celsius","1659626451000","","https://indianexpress.com/article/lifestyle/health/extreem-ac-temperature-health-impacts-spain-8070202/"
"225","Mindy Kaling talks about ‘breastfeeding guilt’ experienced by many mothers: ‘I felt total panic’","1659617414000","","https://indianexpress.com/article/lifestyle/health/mindy-kaling-breastfeeding-guilt-mothers-panic-formula-milk-8068369/"
"226","Why you must not ignore intense thirst and frequent urination","1659614443000","","https://indianexpress.com/article/lifestyle/health/intense-thirst-frequent-urination-diabtes-insipidus-8054954/"
"227","Bone and Joint Day: What do long work hours do to your health? Find out","1659608442000","","https://indianexpress.com/article/lifestyle/health/bone-and-joint-day-long-work-hours-health-sitting-standing-8067864/"
"228","World Breastfeeding Week 2022: Here’s why it is essential for the mother and the baby","1659602401000","","https://indianexpress.com/article/lifestyle/health/world-breastfeeding-week-2022-health-benefits-mother-newborn-diseases-protection-8068266/"
"229","Monsoon healthcare: With leptospirosis cases on the rise, here’s everything to know about the disease","1659596419000","","https://indianexpress.com/article/lifestyle/health/monsoon-healthcare-leptospirosis-cases-disease-prevention-treatment-pets-infection-waterlogging-8051189/"
"230","Living with Covid: How treating masks like umbrellas could help us weather future pandemic threats","1659594658000","","https://indianexpress.com/article/lifestyle/health/living-with-covid-how-treating-masks-like-umbrellas-could-help-us-weather-future-pandemic-threats-8068171/"
"231","Bone and Joint Day 2022: Essential tips to keep in mind before your next trek","1659592806000","","https://indianexpress.com/article/lifestyle/health/bone-and-joint-day-2022-tips-before-trekking-hiking-8065551/"
"232","Here’s how you can cut down on caffeine","1659590443000","","https://indianexpress.com/article/lifestyle/health/heres-how-you-can-cut-down-on-caffeine-8059607/"
"233","Doing this yoga asana every morning helps improve bowel movement, stay active","1659584412000","","https://indianexpress.com/article/lifestyle/health/yoga-morning-exercise-malasana-squat-benefits-constipation-fresh-active-8065137/"
"234","How donor hearts gifted life to Anwar, Lavanya and Mitesh","1659535425000","","https://indianexpress.com/article/lifestyle/health/how-donor-hearts-gifted-life-to-anwar-lavanya-and-mitesh-8068852/"
"235","The right order to eat your food is…","1659524434000","","https://indianexpress.com/article/lifestyle/health/nutritionist-order-of-eating-food-health-benefits-proteins-carbs-8051584/"
"236","All about immune thrombocytopenic purpura, the rare blood disorder Mandy Moore suffers from","1659522033000","","https://indianexpress.com/article/lifestyle/health/mandy-moore-immune-thrombocytopenic-purpura-rare-blood-disorder-causes-symptoms-child-birth-unmedicated-delivery-8064021/"
"237","Health ministry releases dos and don’ts to prevent contracting monkeypox","1659519042000","","https://indianexpress.com/article/lifestyle/health/health-ministry-dos-and-donts-prevent-contracting-monkeypox-8067915/"
"238","Breastfeeding Awareness Week: Who is a lactation consultant and when to see one?","1659506441000","","https://indianexpress.com/article/lifestyle/health/breastfeeding-awareness-week-lactation-consultant-health-baby-8063493/"
"239","With 2 more, India records 8 monkeypox cases","1659480640000","","https://indianexpress.com/article/lifestyle/health/with-2-more-india-records-8-monkeypox-cases-8066679/"
"240","Maharashtra: Over 175 heart transplants in state in 7 yrs","1659471778000","","https://indianexpress.com/article/lifestyle/health/maharashtra-over-175-heart-transplants-in-state-in-7-yrs-8066744/"
"241","Struggling with insomnia? Practise these five yoga asanas for better sleep","1659456601000","","https://indianexpress.com/article/lifestyle/health/insomnia-sleep-deprivation-yoga-asanas-poses-7992212/"
"242","Commonwealth Games 2022: Medal-winning weightlifter Sanket Sargar stays back in the UK for UCL treatment; know more about it","1659441615000","","https://indianexpress.com/article/lifestyle/health/indian-weightlifter-birmingham-commonwealth-2022-silver-medallist-sanket-mahadev-sargar-stays-back-uk-ucl-injury-treatment-recovery-risk-prevention-8065185/"
"243","Keep seasonal diseases at bay with these five monsoon essentials","1659439847000","","https://indianexpress.com/article/lifestyle/health/seasonal-diseases-monsoon-essential-food-tulsi-garlic-ginger-turmeric-healthy-8031010/"
"244","Tamil Nadu man receives hands of brain-dead donor from Ahmedabad; says he’s ‘filled with gratitude’","1659423620000","","https://indianexpress.com/article/lifestyle/health/ahmedabad-brain-dead-donor-successfully-transplanted-tamil-nadu-man-surgery-venkaiah-naidu-gleneagles-global-health-city-8063337/"
"245","Dietitian lists the ‘classic symptoms’ of diabetes","1659420003000","","https://indianexpress.com/article/lifestyle/health/dietitian-symptoms-diabetes-weight-loss-fatigue-8056154/"
"246","Are there any side effects of drinking tea on an empty stomach every morning?","1659414619000","","https://indianexpress.com/article/lifestyle/health/side-effects-tea-empty-stomach-morning-8062122/"
"247","Breastfeeding and exercise: Here’s everything a nursing mother should know","1659370220000","","https://indianexpress.com/article/lifestyle/health/breastfeeding-awareness-week-breastfeeding-exercise-nursing-mother-new-moms-baby-health-8062824/"
"248","World Lung Cancer Day 2022: Are non-smokers also at risk of developing it?","1659358211000","","https://indianexpress.com/article/lifestyle/health/world-lung-cancer-day-2022-non-smokers-risk-factors-prevention-8063727/"
"249","Current monkeypox symptoms different from previous outbreaks: BMJ study","1659353413000","","https://indianexpress.com/article/lifestyle/health/current-monkeypox-symptoms-different-from-previous-outbreaks-bmj-study-8063510/"
"250","Nutritionist shares things one can do for facial hair growth reduction","1659346224000","","https://indianexpress.com/article/lifestyle/health/sustainable-ways-reduce-unwanted-facial-hair-women-nutritionist-tips-insulin-resistance-hormonal-changes-8028423/"
"251","‘Sisters, not twins’: What a doctor says about having different sizes of breasts","1659340230000","","https://indianexpress.com/article/lifestyle/health/unequal-breast-size-health-puberty-8056985/"
"252","Seven reasons Nordic walking is better for you than the normal kind","1659335457000","","https://indianexpress.com/article/lifestyle/health/seven-reasons-nordic-walking-is-better-for-you-than-the-normal-kind-8059056/"
"253","Here’s what the colour of your vaginal discharge could mean","1659333650000","","https://indianexpress.com/article/lifestyle/health/vaginal-discharge-colours-meaning-health-reasons-women-infection-8058746/"
"254","Food and drinks are getting sweeter. Even if it’s not all sugar, it’s bad for our health","1659253806000","","https://indianexpress.com/article/lifestyle/health/food-and-drinks-are-getting-sweeter-even-if-its-not-all-sugar-its-bad-for-our-health-8061328/"
"255","Taking certain opioids while on commonly prescribed antidepressants may increase the risk of overdose","1659197420000","","https://indianexpress.com/article/lifestyle/health/opioids-commonly-prescribed-antidepressants-overdose-mental-health-8061202/"
"256","India logs 20,408 fresh Covid cases, 44 deaths: Govt","1659159188000","","https://indianexpress.com/article/lifestyle/health/india-fresh-covid-cases-deaths-8060404/"
"257","Charu Asopa’s daughter is suffering from hand, foot and mouth disease: Find out what causes it","1659105017000","","https://indianexpress.com/article/lifestyle/health/charu-asopa-daughter-hand-foot-and-mouth-disease-causes-treatment-8059207/"
"258","Preventing obesity starts in the grocery aisle with food packaging","1659103216000","","https://indianexpress.com/article/lifestyle/health/preventing-obesity-starts-in-the-grocery-aisle-with-food-packaging-8056393/"
"259","Sambhavna Seth on how failed IVF cycles triggered her rheumathoid arthritis; here’s what you must know","1659087017000","","https://indianexpress.com/article/lifestyle/health/sambhavna-seth-avinash-dwivedi-failed-ivf-cycles-treatment-rheumatoid-arthritis-again-symptoms-crying-youtube-video-8056238/"
"260","Healthy eating: Find out what makes mosambi a ‘versatile summer fruit’","1659066059000","","https://indianexpress.com/article/lifestyle/health/sweet-lime-mosambi-benefits-diet-8056544/"
"261","Study finds another condition that Vitamin D pills do not help","1659027604000","","https://indianexpress.com/article/lifestyle/health/study-finds-another-condition-that-vitamin-d-pills-do-not-help-8057304/"
"262","Are frequent naps linked to increased blood pressure, stroke risk?","1659024608000","","https://indianexpress.com/article/lifestyle/health/study-frequent-naps-blood-pressure-stroke-risk-8051684/"
"263","Is overexercising harmful for health? Here’s what an expert says","1659018604000","","https://indianexpress.com/article/lifestyle/health/is-overexercising-harmful-for-health-8052636/"
"264","World Hepatitis Day 2022: What is alcoholic hepatitis, and is it reversible?","1659012659000","","https://indianexpress.com/article/lifestyle/health/world-hepatitis-day-2022-alcoholic-hepatitis-symptoms-causes-prevention-reversible-8056457/"
"265","World Hepatitis Day 2022: Expert debunks myths related to the infectious liver disease","1659000626000","","https://indianexpress.com/article/lifestyle/health/world-hepatitis-day-2022-expert-debunks-myths-related-liver-disease-8045952/"
"266","Meet Shyja, the Kerala woman who ‘loves’ her moustache; Expert shares reasons behind facial hair growth in women","1658997615000","","https://indianexpress.com/article/lifestyle/health/kerala-woman-shyja-moustache-facial-hair-growth-causes-prevention-treatment-8056217/"
"267","Expert decodes the link between diabetes and dry eyes","1658994640000","","https://indianexpress.com/article/lifestyle/health/expert-decodes-link-between-diabetes-and-dry-eyes-8019512/"
"268","Mixed messages: Is coffee good or bad for us? It might help, but it doesn’t enhance health","1658989828000","","https://indianexpress.com/article/lifestyle/health/mixed-messages-is-coffee-good-or-bad-for-us-it-might-help-but-it-doesnt-enhance-health-8054408/"
"269","World Hepatitis Day 2022: What you need to know about hepatitis C and digestive issues","1658982609000","","https://indianexpress.com/article/lifestyle/health/world-hepatitis-day-2022-hepatitis-c-digestive-issues-8050879/"
"270","World Head and Neck Cancer Day: Expert answers FAQs about these group of cancers","1658928654000","","https://indianexpress.com/article/lifestyle/health/world-head-neck-cancer-day-expert-common-faqs-disease-prevention-treatment-symptoms-8053926/"
"271","Have you received your Covid-19 booster dose yet? Doc explains its efficacy","1658921449000","","https://indianexpress.com/article/lifestyle/health/covid-19-booster-dose-health-immunity-connection-monkeypox-8054563/"
"272","Can diabetes affect your sex life? Expert answers","1658914222000","","https://indianexpress.com/article/lifestyle/health/diabetes-sex-life-impact-sexual-health-low-libido-erectile-dysfunction-8052502/"
"273","Hair loss and lower libido among long Covid symptoms – new research","1658903442000","","https://indianexpress.com/article/lifestyle/health/hair-loss-and-lower-libido-among-long-covid-symptoms-new-research-8052239/"
"274","World Head and Neck Cancer Day: Do smoking and drinking increase the risk?","1658901613000","","https://indianexpress.com/article/lifestyle/health/world-head-neck-cancer-day-smoking-drinking-tobacco-consumption-impact-risk-8051645/"
"275","Shilpa Shetty did knee pushups to ‘get back to the grind’; watch video","1658893246000","","https://indianexpress.com/article/lifestyle/health/shilpa-shetty-kundra-knee-pushups-8037162/"
"276","15 labs across country to start testing for monkeypox","1658859373000","","https://indianexpress.com/article/lifestyle/health/15-labs-across-country-to-start-testing-for-monkeypox-8053482/"
"277","Now, cancer drug holds out hope for diabetes treatment","1658848055000","","https://indianexpress.com/article/lifestyle/health/now-cancer-drug-holds-out-hope-for-diabetes-treatment-8053292/"
"278","Why you must not ignore dizziness, headache, ear pain, and sinus pressure","1658835031000","","https://indianexpress.com/article/lifestyle/health/migraine-headaches-experts-suggest-natural-foods-causes-symptoms-treatment-8042979/"
"279","Long Covid: with no treatment options, it’s little wonder people are seeking unproven therapies like ‘blood washing’","1658833219000","","https://indianexpress.com/article/lifestyle/health/long-covid-with-no-treatment-options-its-little-wonder-people-are-seeking-unproven-therapies-like-blood-washing-8050564/"
"280","ProDentim Reviews 2022: Dental Advanced Oral Probiotics!","1658831393000","","https://indianexpress.com/article/lifestyle/prodentim-reviews-2022-dental-advanced-oral-probiotics-8052685/"
"281","Why, despite its high sugar content, you must consume lychee","1658827858000","","https://indianexpress.com/article/lifestyle/health/heres-why-you-should-include-lychee-in-your-diet-8008273/"
"282","How to live with Covid-19 when you are tired of living with Covid-19","1658822562000","","https://indianexpress.com/article/lifestyle/health/how-to-live-with-covid-19-when-you-are-tired-of-living-with-covid-19-8052119/"
"283","Decoding the link between green tea consumption and reduced risk of type 2 diabetes","1658821867000","","https://indianexpress.com/article/lifestyle/health/study-green-tea-type-2-diabetes-risk-blood-sugar-weightloss-benefits-8043040/"
"284","What Ayurveda says about drinking copper water","1658815252000","","https://indianexpress.com/article/lifestyle/health/copper-water-health-benefits-ayurveda-8038842/"
"285","‘Vision centres can help reduce blindness, vision impairment’","1658786914000","","https://indianexpress.com/article/lifestyle/health/vision-centres-can-help-reduce-blindness-vision-impairment-8051365/"
"286","World IVF Day 2022: Repeated IVF failure? Here’s what you need to know","1658753431000","","https://indianexpress.com/article/lifestyle/health/world-ivf-day-2022-repeated-ivf-failure-reasons-prevention-8049776/"
"287","Monkeypox in India: Here’s what you must do upon noticing symptoms","1658748608000","","https://indianexpress.com/article/lifestyle/health/monkeypox-india-who-global-health-emergency-symptoms-causes-treatment-8050139/"
"288","World IVF Day 2022: Understanding how diabetes, obesity can lead to fertility complications","1658741439000","","https://indianexpress.com/article/lifestyle/health/world-ivf-day-2022-diabetes-obesity-fertility-men-women-8049885/"
"289","Cherries are packed with these ‘good-for-you nutrients’; can you guess?","1658735451000","","https://indianexpress.com/article/lifestyle/health/cherries-health-benefits-anti-cancer-properties-skin-friendly-brain-power-8000673/"
"290","Silent, subtle and unseen: How seizures happen and why they’re hard to diagnose","1658730625000","","https://indianexpress.com/article/lifestyle/health/silent-subtle-and-unseen-how-seizures-happen-and-why-theyre-hard-to-diagnose-8045420/"
"291","World IVF Day: Things first-time parents should know","1658726455000","","https://indianexpress.com/article/lifestyle/health/world-ivf-day-first-time-parents-tips-8028530/"
"292","How essential is your choice of mattress when it comes to getting ‘beauty sleep’?","1658670042000","","https://indianexpress.com/article/lifestyle/health/how-essential-is-your-choice-of-mattress-in-achieving-beauty-sleep-8012681/"
"293","International Self-Care Day 2022: Daily morning habits to inculcate in your lifestyle","1658634015000","","https://indianexpress.com/article/lifestyle/health/international-self-care-day-2022-daily-morning-habits-to-inculcate-in-your-lifestyle-8047490/"
"294","Is there a link between diabetes and frozen shoulder?","1658562603000","","https://indianexpress.com/article/lifestyle/health/diabetes-frozen-shoulder-link-relation-health-8044098/"
"295","Largest study to date shows how Covid-19 vaccines affect periods","1658509213000","","https://indianexpress.com/article/lifestyle/health/largest-study-covid-19-vaccines-affect-periods-8043899/"
"296","World Brain Day: Six key ways to preserve brain health","1658489435000","","https://indianexpress.com/article/lifestyle/health/world-brain-day-six-key-ways-to-preserve-brain-health-8044935/"
"297","Sawan 2022: Expert shares essential tips for fasting","1658482226000","","https://indianexpress.com/article/lifestyle/health/sawan-2022-before-after-intermittent-fasting-tips-8042809/"
"298","World Brain Day 2022: Here’s how long it takes for alcohol to reach your brain","1658476241000","","https://indianexpress.com/article/lifestyle/health/world-brain-day-2022-alcohol-consumption-impact-brain-parts-8044924/"
"299","Deep in a Covid Wave, Europe counts cases and carries on","1658472217000","","https://indianexpress.com/article/lifestyle/health/deep-covid-wave-europe-cases-carries-on-8045116/"
"300","Depression is probably not caused by a chemical imbalance in the brain – new study","1658471414000","","https://indianexpress.com/article/lifestyle/health/depression-is-probably-not-caused-by-a-chemical-imbalance-in-the-brain-new-study-8043617/"
"301","India logs 60 new Covid fatalities","1658464235000","","https://indianexpress.com/article/lifestyle/health/india-covid-fatalities-updates-8044823/"
"302","Understanding the link between probiotics and improved vaginal health","1658416852000","","https://indianexpress.com/article/lifestyle/health/study-probiotics-not-improve-poor-vaginal-health-infertility-ivf-treatment-8012051/"
"303","Kristen Bell on how husband Dax Shepard helped cure her mastitis; know more about the condition","1658407842000","","https://indianexpress.com/article/lifestyle/health/kristen-bell-breastfed-husband-dax-shepard-mastitis-causes-symptoms-treatment-prevention-8043435/"
"304","Overhydration: This is what happens if you drink too much water","1658404846000","","https://indianexpress.com/article/lifestyle/health/overhydration-water-symptoms-intake-amount-healthy-living-8029499/"
"305","Why breastfeeding women must not ignore burning, itching, and swelling in the nipples","1658398809000","","https://indianexpress.com/article/lifestyle/health/nipple-fungal-infection-breastfeeding-mothers-monsoon-symptoms-causes-treatment-8026410/"
"306","These ‘affordable’ food items will help you meet your protein goals","1658323851000","","https://indianexpress.com/article/lifestyle/health/protein-requirement-peanuts-moong-dal-green-chana-paneer-healthy-8006361/"
"307","Can COVID-19 vaccines affect menstruation?","1658323536000","","https://indianexpress.com/article/lifestyle/health/can-covid-19-vaccines-affect-menstruation-8041834/"
"308","Things diabetics must know before having pineapples","1658318411000","","https://indianexpress.com/article/lifestyle/health/diabetics-pineapples-gi-moderate-8037111/"
"309","Healthy ageing: Lifestyle tips for women over 50","1658312418000","","https://indianexpress.com/article/lifestyle/health/lifestyle-tweaks-healthy-ageing-women-over-50-tips-diet-fitness-8021920/"
"310","Mental health: When is the right time to seek help?","1658300410000","","https://indianexpress.com/article/lifestyle/health/fashion-designer-prathyusha-garimella-suicide-decording-right-time-to-seek-mental-health-depression-help-experts-7967534/"
"311","Glioblastoma Awareness Day 2022: Know the early signs of this aggressive brain cancer","1658294404000","","https://indianexpress.com/article/lifestyle/health/glioblastoma-awareness-day-2022-early-signs-symptoms-aggressive-brain-cancer-spinal-cord-8039215/"
"312","GIS data to draw up risk assessment maps for dengue and chikungunya","1658246007000","","https://indianexpress.com/article/lifestyle/health/gis-data-to-draw-up-risk-assessment-maps-for-dengue-and-chikungunya-8039744/"
"313","Emilia Clarke puts aneurysm in focus: What you need to know","1658242255000","","https://indianexpress.com/article/lifestyle/health/emilia-clarke-aneurysm-what-you-need-to-know-8039719/"
"314","How your status, where you live and your family background affect your risk of dementia","1658239255000","","https://indianexpress.com/article/lifestyle/health/how-your-status-where-you-live-your-family-background-affect-risk-of-dementia-8036968/"
"315","PCOD and diabetes: Understanding the link between the two conditions","1658235043000","","https://indianexpress.com/article/lifestyle/health/pcod-pcos-diabetes-connection-insulin-lifestyle-tips-8022551/"
"316","Emilia Clarke opens up about losing ‘quite a bit’ of her brain following aneurysm; know what it means","1658232056000","","https://indianexpress.com/article/lifestyle/health/emilia-clarke-losing-parts-brain-aneurysms-causes-treatment-8038645/"
"317","African swine fever reported in Assam: All you need to know about this non-zoonotic disease","1658230200000","","https://indianexpress.com/article/lifestyle/health/african-swine-fever-pigs-assam-human-risk-symptoms-prevention-8038103/"
"318","The health risks of extreme heat","1658228443000","","https://indianexpress.com/article/lifestyle/health/explainer-health-risks-of-extreme-heat-8038628/"
"319","Here’s why you must ‘nosh on’ pears","1658223009000","","https://indianexpress.com/article/lifestyle/health/why-you-should-include-pear-in-your-diet-8013986/"
"320","What is ‘Turkey teeth’, the latest trend dentists are warning against?","1658210410000","","https://indianexpress.com/article/lifestyle/health/turkey-teeth-dental-cosmetic-trend-complications-8031005/"
"321","Healthy eating: The best monsoon foods are…","1658205054000","","https://indianexpress.com/article/lifestyle/health/include-foods-monsoon-diet-benefits-8000955/"
"322","Follow these five tips to make your menstrual days easier","1658157651000","","https://indianexpress.com/article/lifestyle/health/five-tips-menstrual-days-health-cleanliness-hygiene-8036373/"
"323","You really can die of sadness – and also happiness","1658152842000","","https://indianexpress.com/article/lifestyle/health/you-really-can-die-of-sadness-and-also-happiness-8036951/"
"324","Is goji berry a ‘liver healer’? Know more about this fruit","1658139656000","","https://indianexpress.com/article/lifestyle/health/acupuncturist-dr-lily-choi-goji-berries-liver-healer-chinese-traditional-medicine-benefits-experts-8026056/"
"325","‘Next time, I will be prepared’: Shenaz Treasurywala shares tips, remedies to manage altitude sickness in Ladakh","1658118624000","","https://indianexpress.com/article/lifestyle/health/shenaz-treasurywala-acclimatisation-ladakh-leh-tips-remedies-garlic-ginger-8026989/"
"326","Fibroid Awareness Month: Ayurvedic tips to manage the condition better","1658115636000","","https://indianexpress.com/article/lifestyle/health/fibroid-awareness-month-ayurvedic-tips-to-manage-the-condition-better-8029021/"
"327","Drinking water from an earthen pot can reduce acidity, according to an Ayurvedic expert","1658065222000","","https://indianexpress.com/article/lifestyle/health/drinking-water-from-an-earthen-pot-can-reduce-acidity-according-to-an-ayurvedic-expert-7926937/"
"328","Greater efforts needed to get routine immunization back to pre-Covid times: WHO","1657984842000","","https://indianexpress.com/article/lifestyle/health/greater-efforts-routine-immunization-pre-covid-times-who-8033351/"
"329","Cases of ‘kala azar’ or black fever reported in Bengal: All you need to know","1657978801000","","https://indianexpress.com/article/lifestyle/health/kala-azar-black-fever-leishmaniasis-bengal-symptoms-causes-treatment-prevention-risk-transmission-8033215/"
"330","Mask mandates – will we only act on public health advice if someone makes us?","1657965610000","","https://indianexpress.com/article/lifestyle/health/mask-mandates-public-health-advice-8032671/"
"331","Expert busts myths about ‘diabetes reversal’","1657958126000","","https://indianexpress.com/article/lifestyle/health/expert-busts-myths-about-diabetes-reversal-8012979/"
"332","Plastic Surgery Day: From leaving no scars to total transformation, surgeon busts five myths","1657898448000","","https://indianexpress.com/article/lifestyle/health/plastic-surgery-day-scars-transformation-surgery-five-myths-8030716/"
"333","Here’s how much alcohol a person can drink, according to their age","1657891805000","","https://indianexpress.com/article/lifestyle/health/alcohol-consumption-age-young-people-health-risks-lancet-study-8031383/"
"334","Heatwaves worsen mental health conditions","1657882832000","","https://indianexpress.com/article/lifestyle/health/heatwaves-worsen-mental-health-conditions-8029399/"
"335","National Plastic Surgery Day: Do silicone implants increase risk of breast cancer?","1657874444000","","https://indianexpress.com/article/lifestyle/health/national-plastic-surgery-day-silicone-implants-breast-cancer-risk-8030629/"
"336","Should men also take HPV vaccine? Experts answer","1657868452000","","https://indianexpress.com/article/lifestyle/health/hpv-vaccine-men-boys-genital-warts-penile-cancer-best-age-8030534/"
"337","Experts decode the link between increased salt consumption and lower life expectancy","1657862457000","","https://indianexpress.com/article/lifestyle/health/study-salt-premature-death-risk-alternatives-changes-8023855/"
"338","Why you must not ignore symptoms like fatigue, hair loss, brittle nails","1657856437000","","https://indianexpress.com/article/lifestyle/health/iron-deficiency-symptoms-hair-loss-brittle-nails-caffeine-effects-8015217/"
"339","Menstrual health: Five common signs that point to red flags during periods","1657815006000","","https://indianexpress.com/article/lifestyle/health/menstrual-health-five-common-signs-that-point-to-red-flags-during-periods-8020808/"
"340","Chhavi Mittal shares tips for patients undergoing breast cancer surgery","1657805449000","","https://indianexpress.com/article/lifestyle/health/chhavi-mittal-shares-tips-for-patients-undergoing-breast-cancer-surgery-8028193/"
"341","Cholera outbreak reported in Maharashtra: Know the symptoms, causes, treatment, and prevention","1657803047000","","https://indianexpress.com/article/lifestyle/health/cholera-outbreak-maharashtra-amravati-waterborne-disease-monsoon-symptoms-causes-treatment-prevention-8028313/"
"342","Cervical cancer: What is the right age to take the HPV vaccine?","1657798204000","","https://indianexpress.com/article/lifestyle/health/hpv-vaccine-cervical-cancer-serum-institute-best-age-group-efficacy-8028640/"
"343","Migraine sufferers have treatment choices – a neurologist explains options beyond just pain medication","1657780214000","","https://indianexpress.com/article/lifestyle/health/migraine-sufferers-treatment-choices-pain-medication-8024211/"
"344","Does drinking coffee make you feel anxious? This could be the reason","1657776024000","","https://indianexpress.com/article/lifestyle/health/drinking-coffee-anxiety-jittery-feeling-reason-tips-8022400/"
"345","Omicron BA.2.75: All you need to know about this Covid subvariant","1657734366000","","https://indianexpress.com/article/lifestyle/health/new-omicron-subvariant-all-you-want-to-know-8027409/"
"346","Jessica Simpson criticised for giving daughter a pacifier; expert on its usage and effect on babies","1657722600000","","https://indianexpress.com/article/lifestyle/health/jessica-simpson-mom-shamed-birdie-pacifier-expert-comment-8027066/"
"347","Include these 5 foods in your diet to relieve constipation naturally","1657716653000","","https://indianexpress.com/article/lifestyle/health/natural-foods-diet-easy-constipation-hacks-relief-remedies-8021848/"
"348","Should you drink water even before brushing your teeth?","1657684817000","","https://indianexpress.com/article/lifestyle/health/water-before-brushing-waking-up-benefits-constipation-bad-breath-8018474/"
"349","Coronavirus India Highlights: Delhi records 520 fresh Covid-19 cases, 1 death; Mumbai logs 339 Covid cases and 2 deaths","1657682615000","","https://indianexpress.com/article/lifestyle/health/coronavirus-india-live-updates-new-cases-deaths-booster-vaccines-8025914/"
